provider,spec_file,path,method,operationId,summary,description,has_summary,has_description,has_operationId,deprecated
auth0,management-api-oas.json,/resource-servers/{id},PATCH,patch_resource-servers_by_id,Update a resource server,"Change an existing API setting by resource server ID. For more information, read <a href=""https://www.auth0.com/docs/get-started/apis/api-settings"">API Settings</a>.",true,true,true,false
auth0,management-api-oas.json,/risk-assessments/settings,PATCH,patch_risk_assessments_settings,Update risk assessment settings,Updates the tenant settings for risk assessments,true,true,true,false
auth0,management-api-oas.json,/risk-assessments/settings/new-device,PATCH,patch_new-device,Update new device assessor,Updates the risk assessment settings for the new device assessor,true,true,true,false
auth0,management-api-oas.json,/roles/{id},PATCH,patch_roles_by_id,Update a role,Modify the details of a specific [user role](https://auth0.com/docs/manage-users/access-control/rbac) specified by ID.,true,true,true,false
auth0,management-api-oas.json,/rules/{id},PATCH,patch_rules_by_id,Update a rule,Update an existing rule.,true,true,true,false
auth0,management-api-oas.json,/self-service-profiles/{id},PATCH,patch_self-service-profiles_by_id,Update a self-service profile,Updates a self-service profile.,true,true,true,false
auth0,management-api-oas.json,/sessions/{id},PATCH,patch_sessions_by_id,Update session,Update session information.,true,true,true,false
auth0,management-api-oas.json,/supplemental-signals,PATCH,patch_supplemental-signals,Update the supplemental signals configuration for a tenant,Update the supplemental signals configuration for a tenant.,true,true,true,false
auth0,management-api-oas.json,/tenants/settings,PATCH,patch_settings,Update tenant settings,Update settings for a tenant.,true,true,true,false
auth0,management-api-oas.json,/token-exchange-profiles/{id},PATCH,patch_token-exchange-profiles_by_id,Update an existing token exchange profile,"Update a Token Exchange Profile within your tenant.

By using this feature, you agree to the applicable Free Trial terms in [Okta's Master Subscription Agreement](https://www.okta.com/legal/). It is your responsibility to securely validate the user's subject_token. See [User Guide](https://auth0.com/docs/authenticate/custom-token-exchange) for more details.",true,true,true,false
auth0,management-api-oas.json,/user-attribute-profiles/{id},PATCH,patch_user-attribute-profiles_by_id,Modify a user attribute profile,"Update the details of a specific User attribute profile, such as name, user_id and user_attributes.",true,true,true,false
auth0,management-api-oas.json,/users/{id},PATCH,patch_users_by_id,Update a User,"Update a user.

These are the attributes that can be updated at the root level:

- app_metadata
- blocked
- email
- email_verified
- family_name
- given_name
- name
- nickname
- password
- phone_number
- phone_verified
- picture
- username
- user_metadata
- verify_email

Some considerations:

- The properties of the new object will replace the old ones.
- The metadata fields are an exception to this rule (`user_metadata` and `app_metadata`). These properties are merged instead of being replaced but be careful, the merge only occurs on the first level.
- If you are updating `email`, `email_verified`, `phone_number`, `phone_verified`, `username` or `password` of a secondary identity, you need to specify the `connection` property too.
- If you are updating `email` or `phone_number` you can specify, optionally, the `client_id` property.
- Updating `email_verified` is not supported for enterprise and passwordless sms connections.
- Updating the `blocked` to `false` does not affect the user's blocked state from an excessive amount of incorrectly provided credentials. Use the ""Unblock a user"" endpoint from the ""User Blocks"" API to change the user's state.
- Supported attributes can be unset by supplying `null` as the value.

**Updating a field (non-metadata property)**

To mark the email address of a user as verified, the body to send should be:

```json
{ ""email_verified"": true }
```

**Updating a user metadata root property**

Let's assume that our test user has the following `user_metadata`:

```json
{ ""user_metadata"" : { ""profileCode"": 1479 } }
```

To add the field `addresses` the body to send should be:

```json
{ ""user_metadata"" : { ""addresses"": {""work_address"": ""100 Industrial Way""} }}
```

The modified object ends up with the following `user_metadata` property:

```json
{
  ""user_metadata"": {
    ""profileCode"": 1479,
    ""addresses"": { ""work_address"": ""100 Industrial Way"" }
  }
}
```

**Updating an inner user metadata property**

If there's existing user metadata to which we want to add  `""home_address"": ""742 Evergreen Terrace""` (using the `addresses` property) we should send the whole `addresses` object. Since this is a first-level object, the object will be merged in, but its own properties will not be. The body to send should be:

```json
{
  ""user_metadata"": {
    ""addresses"": {
      ""work_address"": ""100 Industrial Way"",
      ""home_address"": ""742 Evergreen Terrace""
    }
  }
}
```

The modified object ends up with the following `user_metadata` property:

```json
{
  ""user_metadata"": {
    ""profileCode"": 1479,
    ""addresses"": {
      ""work_address"": ""100 Industrial Way"",
      ""home_address"": ""742 Evergreen Terrace""
    }
  }
}
```",true,true,true,false
auth0,management-api-oas.json,/users/{id}/authentication-methods/{authentication_method_id},PATCH,patch_authentication-methods_by_authentication_method_id,Update an authentication method,"Modify the authentication method with the given ID from the specified user. For more information, review <a href=""https://auth0.com/docs/secure/multi-factor-authentication/manage-mfa-auth0-apis/manage-authentication-methods-with-management-api"">Manage Authentication Methods with Management API</a>.",true,true,true,false
auth0,management-api-oas.json,/verifiable-credentials/verification/templates/{id},PATCH,patch_vc_templates_by_id,Update a verifiable credential template by ID.,Update a verifiable credential template.,true,true,true,false
auth0,management-api-oas.json,/actions/actions,POST,post_action,Create an action,"Create an action. Once an action is created, it must be deployed, and then bound to a trigger before it will be executed as part of a flow.",true,true,true,false
auth0,management-api-oas.json,/actions/actions/{actionId}/versions/{id}/deploy,POST,post_deploy_draft_version,Roll back to a previous action version,"Performs the equivalent of a roll-back of an action to an earlier, specified version. Creates a new, deployed action version that is identical to the specified version. If this action is currently bound to a trigger, the system will begin executing the newly-created version immediately.",true,true,true,false
auth0,management-api-oas.json,/actions/actions/{id}/deploy,POST,post_deploy_action,Deploy an action,"Deploy an action. Deploying an action will create a new immutable version of the action. If the action is currently bound to a trigger, then the system will begin executing the newly deployed version of the action immediately. Otherwise, the action will only be executed as a part of a flow once it is bound to that flow.",true,true,true,false
auth0,management-api-oas.json,/actions/modules,POST,post_action_module,Create a new Actions Module,Create a new Actions Module for reusable code across actions.,true,true,true,false
auth0,management-api-oas.json,/actions/modules/{id}/rollback,POST,post_action_module_rollback,Rollback an Actions Module to a previous version,"Rolls back an Actions Module's draft to a previously created version. This action copies the code, dependencies, and secrets from the specified version into the current draft.",true,true,true,false
auth0,management-api-oas.json,/agents,POST,post_agent,Create an agent,Create an agent,true,true,true,false
auth0,management-api-oas.json,/branding/phone/providers,POST,create_phone_provider,Configure the phone provider,"Create a [phone provider](https://auth0.com/docs/customize/phone-messages/configure-phone-messaging-providers).
The `credentials` object requires different properties depending on the phone provider (which is specified using the `name` property).",true,true,true,false
auth0,management-api-oas.json,/branding/phone/providers/{id}/try,POST,try_phone_provider,Send a test phone notification for the configured provider,,true,false,true,false
auth0,management-api-oas.json,/branding/phone/templates,POST,create_phone_template,Create a phone notification template,,true,false,true,false
auth0,management-api-oas.json,/branding/themes,POST,post_branding_theme,Create branding theme,Create branding theme.,true,true,true,false
