row_id,provider,method,path,operationId,truth,confidence,predicted,step,rule,source,matched,verdict
e0842,docusign,PUT,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/documents/{documentId}/fields,DocumentFields_PutDocumentFields,w,high,w,2,method-floor,floor,,exact
e0843,docusign,POST,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/documents/{documentId}/fields,DocumentFields_PostDocumentFields,x,high,x,3,floor-post,floor,,exact
e0844,docusign,DELETE,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/documents/{documentId}/fields,DocumentFields_DeleteDocumentFields,w,high,w,2,method-floor,floor,,exact
e0845,docusign,GET,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/documents/{documentId}/html_definitions,ResponsiveHtml_GetEnvelopeDocumentHtmlDefinitions,r,high,r,1,method,floor,,exact
e0846,docusign,GET,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/documents/{documentId}/pages,Pages_GetPageImages,r,high,r,1,method,floor,,exact
e0847,docusign,DELETE,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/documents/{documentId}/pages/{pageNumber},Pages_DeletePage,w,high,w,2,method-floor,floor,,exact
e0848,docusign,GET,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/documents/{documentId}/pages/{pageNumber}/page_image,Pages_GetPageImage,r,high,r,1,method,floor,,exact
e0849,docusign,PUT,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/documents/{documentId}/pages/{pageNumber}/page_image,Pages_PutPageImage,w,high,w,2,method-floor,floor,,exact
e0850,docusign,GET,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/documents/{documentId}/pages/{pageNumber}/tabs,Tabs_GetPageTabs,r,high,r,1,method,floor,,exact
e0851,docusign,POST,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/documents/{documentId}/responsive_html_preview,ResponsiveHtml_PostDocumentResponsiveHtmlPreview,r,high,x,3,floor-post,floor,,over-tight
e0852,docusign,GET,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/documents/{documentId}/tabs,Tabs_GetDocumentTabs,r,high,r,1,method,floor,,exact
e0853,docusign,PUT,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/documents/{documentId}/tabs,Tabs_PutDocumentTabs,w,high,w,2,method-floor,floor,,exact
e0854,docusign,POST,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/documents/{documentId}/tabs,Tabs_PostDocumentTabs,x,high,x,3,floor-post,floor,,exact
e0855,docusign,DELETE,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/documents/{documentId}/tabs,Tabs_DeleteDocumentTabs,w,high,w,2,method-floor,floor,,exact
e0856,docusign,GET,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/documents/{documentId}/templates,Templates_GetDocumentTemplates,r,high,r,1,method,floor,,exact
e0857,docusign,POST,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/documents/{documentId}/templates,Templates_PostDocumentTemplates,x,low,x,3,floor-post,floor,,exact
e0858,docusign,DELETE,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/documents/{documentId}/templates/{templateId},Templates_DeleteDocumentTemplates,w,high,w,2,method-floor,floor,,exact
e0859,docusign,GET,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/email_settings,EmailSettings_GetEmailSettings,r,high,r,1,method,floor,,exact
e0860,docusign,PUT,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/email_settings,EmailSettings_PutEmailSettings,w,high,w,2,method-floor,floor,,exact
e0861,docusign,POST,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/email_settings,EmailSettings_PostEmailSettings,w,low,x,3,floor-post,floor,,over-tight
e0862,docusign,DELETE,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/email_settings,EmailSettings_DeleteEmailSettings,w,high,w,2,method-floor,floor,,exact
e0863,docusign,GET,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/form_data,FormData_GetFormData,r,high,r,1,method,floor,,exact
e0864,docusign,GET,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/html_definitions,ResponsiveHtml_GetEnvelopeHtmlDefinitions,r,high,r,1,method,floor,,exact
e0865,docusign,GET,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/lock,Lock_GetEnvelopeLock,r,high,r,1,method,floor,,exact
e0866,docusign,PUT,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/lock,Lock_PutEnvelopeLock,w,low,w,2,method-floor,floor,,exact
e0867,docusign,POST,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/lock,Lock_PostEnvelopeLock,x,high,x,3,floor-post,floor,,exact
e0868,docusign,DELETE,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/lock,Lock_DeleteEnvelopeLock,w,high,w,2,method-floor,floor,,exact
e0869,docusign,GET,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/notification,Notification_GetEnvelopesEnvelopeIdNotification,r,high,r,1,method,floor,,exact
e0870,docusign,PUT,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/notification,Notification_PutEnvelopesEnvelopeIdNotification,w,low,w,2,method-floor,floor,,exact
e0871,docusign,GET,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/recipients,Recipients_GetRecipients,r,high,r,1,method,floor,,exact
e0872,docusign,PUT,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/recipients,Recipients_PutRecipients,x,low,w,2,method-floor,floor,,leak
e0873,docusign,POST,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/recipients,Recipients_PostRecipients,x,high,x,3,floor-post,floor,,exact
e0874,docusign,DELETE,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/recipients,Recipients_DeleteRecipients,x,low,w,2,method-floor,floor,,leak
e0875,docusign,DELETE,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/recipients/{recipientId},Recipients_DeleteRecipient,x,low,w,2,method-floor,floor,,leak
e0876,docusign,GET,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/recipients/{recipientId}/consumer_disclosure,ConsumerDisclosure_GetConsumerDisclosureEnvelopeIdRecipientId,r,high,r,1,method,floor,,exact
e0877,docusign,GET,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/recipients/{recipientId}/consumer_disclosure/{langCode},ConsumerDisclosure_GetConsumerDisclosureEnvelopeIdRecipientIdLangCode,r,high,r,1,method,floor,,exact
e0878,docusign,GET,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/recipients/{recipientId}/document_visibility,Recipients_GetRecipientDocumentVisibility,r,high,r,1,method,floor,,exact
e0879,docusign,PUT,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/recipients/{recipientId}/document_visibility,Recipients_PutRecipientDocumentVisibility,x,high,w,2,method-floor,floor,,leak
e0880,docusign,POST,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/recipients/{recipientId}/identity_proof_token,Recipients_PostRecipientProofFileResourceToken,x,high,x,3,floor-post,floor,,exact
e0881,docusign,GET,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/recipients/{recipientId}/initials_image,Recipients_GetRecipientInitialsImage,r,high,r,1,method,floor,,exact
e0882,docusign,PUT,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/recipients/{recipientId}/initials_image,Recipients_PutRecipientInitialsImage,w,low,w,2,method-floor,floor,,exact
e0883,docusign,GET,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/recipients/{recipientId}/signature,Recipients_GetRecipientSignature,r,high,r,1,method,floor,,exact
e0884,docusign,GET,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/recipients/{recipientId}/signature_image,Recipients_GetRecipientSignatureImage,r,high,r,1,method,floor,,exact
e0885,docusign,PUT,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/recipients/{recipientId}/signature_image,Recipients_PutRecipientSignatureImage,w,low,w,2,method-floor,floor,,exact
e0886,docusign,GET,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/recipients/{recipientId}/tabs,Recipients_GetRecipientTabs,r,high,r,1,method,floor,,exact
e0887,docusign,PUT,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/recipients/{recipientId}/tabs,Recipients_PutRecipientTabs,w,high,w,2,method-floor,floor,,exact
e0888,docusign,POST,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/recipients/{recipientId}/tabs,Recipients_PostRecipientTabs,x,high,x,3,floor-post,floor,,exact
e0889,docusign,DELETE,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/recipients/{recipientId}/tabs,Recipients_DeleteRecipientTabs,w,high,w,2,method-floor,floor,,exact
e0890,docusign,POST,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/recipients/{recipientId}/views/identity_manual_review,Views_PostRecipientManualReviewView,x,low,x,3,floor-post,floor,,exact
e0891,docusign,PUT,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/recipients/document_visibility,Recipients_PutRecipientsDocumentVisibility,x,high,w,2,method-floor,floor,,leak
e0892,docusign,POST,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/responsive_html_preview,ResponsiveHtml_PostResponsiveHtmlPreview,r,high,x,3,floor-post,floor,,over-tight
e0893,docusign,GET,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/shares,EnvelopesShares_GetEnvelopesShares,r,high,r,1,method,floor,,exact
e0894,docusign,PUT,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/shares,EnvelopesShares_PutEnvelopesShares,x,low,w,2,method-floor,floor,,leak
e0895,docusign,POST,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/shares,EnvelopesShares_PostEnvelopesShares,x,low,x,3,floor-post,floor,,exact
e0896,docusign,DELETE,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/shares,EnvelopesShares_DeleteEnvelopesShares,x,low,w,2,method-floor,floor,,leak
e0897,docusign,GET,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/shares/{shareId},EnvelopesShares_GetEnvelopesShare,r,high,r,1,method,floor,,exact
e0898,docusign,PUT,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/shares/{shareId},EnvelopesShares_PutEnvelopesShare,w,low,w,2,method-floor,floor,,exact
e0899,docusign,DELETE,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/shares/{shareId},EnvelopesShares_DeleteEnvelopesShare,x,low,w,2,method-floor,floor,,leak
e0900,docusign,GET,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/tabs_blob,TabsBlob_GetTabsBlob,r,high,r,1,method,floor,,exact
e0901,docusign,PUT,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/tabs_blob,TabsBlob_PutTabsBlob,w,low,w,2,method-floor,floor,,exact
e0902,docusign,GET,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/templates,Templates_GetEnvelopeTemplates,r,high,r,1,method,floor,,exact
e0903,docusign,POST,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/templates,Templates_PostEnvelopeTemplates,x,high,x,3,floor-post,floor,,exact
e0904,docusign,POST,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/views/correct,Views_PostEnvelopeCorrectView,x,low,x,3,floor-post,floor,,exact
e0905,docusign,DELETE,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/views/correct,Views_DeleteEnvelopeCorrectView,w,low,w,2,method-floor,floor,,exact
e0906,docusign,POST,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/views/edit,Views_PostEnvelopeEditView,x,low,x,3,floor-post,floor,,exact
e0907,docusign,POST,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/views/recipient,Views_PostEnvelopeRecipientView,x,low,x,3,floor-post,floor,,exact
e0908,docusign,POST,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/views/recipient_preview,Views_PostEnvelopeRecipientPreview,r,low,x,3,floor-post,floor,,over-tight
e0909,docusign,POST,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/views/sender,Views_PostEnvelopeSenderView,x,low,x,3,floor-post,floor,,exact
e0910,docusign,POST,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/views/shared,Views_PostEnvelopeRecipientSharedView,x,low,x,3,floor-post,floor,,exact
e0911,docusign,GET,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/workflow,EnvelopeWorkflowDefinitionV2_GetEnvelopeWorkflowDefinition,r,high,r,1,method,floor,,exact
e0912,docusign,PUT,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/workflow,EnvelopeWorkflowDefinitionV2_PutEnvelopeWorkflowDefinition,w,low,w,2,method-floor,floor,,exact
e0913,docusign,DELETE,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/workflow,EnvelopeWorkflowDefinitionV2_DeleteEnvelopeWorkflowDefinition,w,low,w,2,method-floor,floor,,exact
e0914,docusign,GET,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/workflow/scheduledSending,EnvelopeWorkflowScheduledSending_GetEnvelopeScheduledSendingDefinition,r,high,r,1,method,floor,,exact
e0915,docusign,PUT,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/workflow/scheduledSending,EnvelopeWorkflowScheduledSending_PutEnvelopeScheduledSendingDefinition,w,low,w,2,method-floor,floor,,exact
e0916,docusign,DELETE,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/workflow/scheduledSending,EnvelopeWorkflowScheduledSending_DeleteEnvelopeScheduledSendingDefinition,w,low,w,2,method-floor,floor,,exact
e0917,docusign,POST,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/workflow/steps,EnvelopeWorkflowStep_PostEnvelopeWorkflowStepDefinition,x,high,x,3,floor-post,floor,,exact
e0918,docusign,GET,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/workflow/steps/{workflowStepId},EnvelopeWorkflowStep_GetEnvelopeWorkflowStepDefinition,r,high,r,1,method,floor,,exact
e0919,docusign,PUT,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/workflow/steps/{workflowStepId},EnvelopeWorkflowStep_PutEnvelopeWorkflowStepDefinition,w,high,w,2,method-floor,floor,,exact
e0920,docusign,DELETE,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/workflow/steps/{workflowStepId},EnvelopeWorkflowStep_DeleteEnvelopeWorkflowStepDefinition,w,high,w,2,method-floor,floor,,exact
e0921,docusign,GET,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/workflow/steps/{workflowStepId}/delayedRouting,EnvelopeWorkflowDelayedRouting_GetEnvelopeDelayedRoutingDefinition,r,high,r,1,method,floor,,exact
e0922,docusign,PUT,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/workflow/steps/{workflowStepId}/delayedRouting,EnvelopeWorkflowDelayedRouting_PutEnvelopeDelayedRoutingDefinition,w,low,w,2,method-floor,floor,,exact
e0923,docusign,DELETE,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/workflow/steps/{workflowStepId}/delayedRouting,EnvelopeWorkflowDelayedRouting_DeleteEnvelopeDelayedRoutingDefinition,w,high,w,2,method-floor,floor,,exact
e0924,docusign,GET,/v2.1/accounts/{accountId}/envelopes/shared,SharedEnvelopesList_GetSharedEnvelopes,r,high,r,1,method,floor,,exact
e0925,docusign,PUT,/v2.1/accounts/{accountId}/envelopes/status,Envelopes_PutStatus,r,high,w,2,method-floor,floor,,over-tight
e0926,docusign,GET,/v2.1/accounts/{accountId}/envelopes/transfer_rules,EnvelopeTransferRules_GetEnvelopeTransferRules,r,high,r,1,method,floor,,exact
e0927,docusign,PUT,/v2.1/accounts/{accountId}/envelopes/transfer_rules,EnvelopeTransferRules_PutEnvelopeTransferRules,w,high,w,2,method-floor,floor,,exact
e0928,docusign,POST,/v2.1/accounts/{accountId}/envelopes/transfer_rules,EnvelopeTransferRules_PostEnvelopeTransferRules,x,high,x,3,floor-post,floor,,exact
e0929,docusign,PUT,/v2.1/accounts/{accountId}/envelopes/transfer_rules/{envelopeTransferRuleId},EnvelopeTransferRules_PutEnvelopeTransferRule,w,low,w,2,method-floor,floor,,exact
e0930,docusign,DELETE,/v2.1/accounts/{accountId}/envelopes/transfer_rules/{envelopeTransferRuleId},EnvelopeTransferRules_DeleteEnvelopeTransferRules,w,high,w,2,method-floor,floor,,exact
e0931,docusign,GET,/v2.1/accounts/{accountId}/favorite_templates,FavoriteTemplates_GetFavoriteTemplates,r,high,r,1,method,floor,,exact
e0932,docusign,PUT,/v2.1/accounts/{accountId}/favorite_templates,FavoriteTemplates_PutFavoriteTemplate,w,high,w,2,method-floor,floor,,exact
e0933,docusign,DELETE,/v2.1/accounts/{accountId}/favorite_templates,FavoriteTemplates_UnFavoriteTemplate,w,high,w,2,method-floor,floor,,exact
e0934,docusign,GET,/v2.1/accounts/{accountId}/folders,Folders_GetFolders,r,high,r,1,method,floor,,exact
e0935,docusign,GET,/v2.1/accounts/{accountId}/folders/{folderId},Folders_GetFolderItems,r,high,r,1,method,floor,,exact
e0936,docusign,PUT,/v2.1/accounts/{accountId}/folders/{folderId},Folders_PutFolderById,w,high,w,2,method-floor,floor,,exact
e0937,docusign,GET,/v2.1/accounts/{accountId}/groups,Groups_GetGroups,r,high,r,1,method,floor,,exact
e0938,docusign,PUT,/v2.1/accounts/{accountId}/groups,Groups_PutGroups,x,high,w,2,method-floor,floor,,leak
e0939,docusign,POST,/v2.1/accounts/{accountId}/groups,Groups_PostGroups,x,high,x,3,floor-post,floor,,exact
e0940,docusign,DELETE,/v2.1/accounts/{accountId}/groups,Groups_DeleteGroups,w,high,w,2,method-floor,floor,,exact
e0941,docusign,GET,/v2.1/accounts/{accountId}/groups/{groupId}/brands,Brands_GetGroupBrands,r,high,r,1,method,floor,,exact
e0942,docusign,PUT,/v2.1/accounts/{accountId}/groups/{groupId}/brands,Brands_PutGroupBrands,w,high,w,2,method-floor,floor,,exact
e0943,docusign,DELETE,/v2.1/accounts/{accountId}/groups/{groupId}/brands,Brands_DeleteGroupBrands,w,high,w,2,method-floor,floor,,exact
e0944,docusign,GET,/v2.1/accounts/{accountId}/groups/{groupId}/users,Groups_GetGroupUsers,r,high,r,1,method,floor,,exact
e0945,docusign,PUT,/v2.1/accounts/{accountId}/groups/{groupId}/users,Groups_PutGroupUsers,x,high,w,2,method-floor,floor,,leak
e0946,docusign,DELETE,/v2.1/accounts/{accountId}/groups/{groupId}/users,Groups_DeleteGroupUsers,x,high,w,2,method-floor,floor,,leak
e0947,docusign,GET,/v2.1/accounts/{accountId}/identity_verification,AccountIdentityVerification_GetAccountIdentityVerification,r,high,r,1,method,floor,,exact
e0948,docusign,GET,/v2.1/accounts/{accountId}/payment_gateway_accounts,PaymentGatewayAccounts_GetAllPaymentGatewayAccounts,r,high,r,1,method,floor,,exact
e0949,docusign,GET,/v2.1/accounts/{accountId}/permission_profiles,PermissionProfiles_GetPermissionProfiles,r,high,r,1,method,floor,,exact
e0950,docusign,POST,/v2.1/accounts/{accountId}/permission_profiles,PermissionProfiles_PostPermissionProfiles,x,high,x,3,floor-post,floor,,exact
e0951,docusign,GET,/v2.1/accounts/{accountId}/permission_profiles/{permissionProfileId},PermissionProfiles_GetPermissionProfile,r,high,r,1,method,floor,,exact
e0952,docusign,PUT,/v2.1/accounts/{accountId}/permission_profiles/{permissionProfileId},PermissionProfiles_PutPermissionProfiles,x,high,x,3,raise-word,list,permission,exact
e0953,docusign,DELETE,/v2.1/accounts/{accountId}/permission_profiles/{permissionProfileId},PermissionProfiles_DeletePermissionProfiles,x,high,x,3,raise-word,list,permission,exact
e0954,docusign,GET,/v2.1/accounts/{accountId}/powerforms,PowerForms_GetPowerFormsList,r,high,r,1,method,floor,,exact
e0955,docusign,POST,/v2.1/accounts/{accountId}/powerforms,PowerForms_PostPowerForm,x,high,x,3,floor-post,floor,,exact
e0956,docusign,DELETE,/v2.1/accounts/{accountId}/powerforms,PowerForms_DeletePowerFormsList,w,high,w,2,method-floor,floor,,exact
e0957,docusign,GET,/v2.1/accounts/{accountId}/powerforms/{powerFormId},PowerForms_GetPowerForm,r,high,r,1,method,floor,,exact
e0958,docusign,PUT,/v2.1/accounts/{accountId}/powerforms/{powerFormId},PowerForms_PutPowerForm,w,high,w,2,method-floor,floor,,exact
e0959,docusign,DELETE,/v2.1/accounts/{accountId}/powerforms/{powerFormId},PowerForms_DeletePowerForm,w,high,w,2,method-floor,floor,,exact
e0960,docusign,GET,/v2.1/accounts/{accountId}/powerforms/{powerFormId}/form_data,PowerForms_GetPowerFormFormData,r,high,r,1,method,floor,,exact
e0961,docusign,GET,/v2.1/accounts/{accountId}/powerforms/senders,PowerForms_GetPowerFormsSenders,r,high,r,1,method,floor,,exact
e0962,docusign,GET,/v2.1/accounts/{accountId}/seals,AccountSignatureProviders_GetSealProviders,r,high,r,1,method,floor,,exact
e0963,docusign,GET,/v2.1/accounts/{accountId}/search_folders/{searchFolderId},SearchFolders_GetSearchFolderContents,r,high,r,1,method,floor,,exact
e0964,docusign,GET,/v2.1/accounts/{accountId}/settings,Settings_GetSettings,r,high,r,1,method,floor,,exact
e0965,docusign,PUT,/v2.1/accounts/{accountId}/settings,Settings_PutSettings,w,high,w,2,method-floor,floor,,exact
e0966,docusign,GET,/v2.1/accounts/{accountId}/settings/bcc_email_archives,BCCEmailArchive_GetBCCEmailArchiveList,r,high,r,1,method,floor,,exact
e0967,docusign,POST,/v2.1/accounts/{accountId}/settings/bcc_email_archives,BCCEmailArchive_PostBCCEmailArchive,x,high,x,3,floor-post,floor,,exact
e0968,docusign,GET,/v2.1/accounts/{accountId}/settings/bcc_email_archives/{bccEmailArchiveId},BCCEmailArchive_GetBCCEmailArchiveHistoryList,r,high,r,1,method,floor,,exact
e0969,docusign,DELETE,/v2.1/accounts/{accountId}/settings/bcc_email_archives/{bccEmailArchiveId},BCCEmailArchive_DeleteBCCEmailArchive,w,high,w,2,method-floor,floor,,exact
e0970,docusign,GET,/v2.1/accounts/{accountId}/settings/enote_configuration,ENoteConfiguration_GetENoteConfiguration,r,high,r,1,method,floor,,exact
e0971,docusign,PUT,/v2.1/accounts/{accountId}/settings/enote_configuration,ENoteConfiguration_PutENoteConfiguration,w,high,w,2,method-floor,floor,,exact
e0972,docusign,DELETE,/v2.1/accounts/{accountId}/settings/enote_configuration,ENoteConfiguration_DeleteENoteConfiguration,w,high,w,2,method-floor,floor,,exact
e0973,docusign,GET,/v2.1/accounts/{accountId}/settings/envelope_purge_configuration,EnvelopePurgeConfiguration_GetEnvelopePurgeConfiguration,r,high,r,1,method,floor,,exact
e0974,docusign,PUT,/v2.1/accounts/{accountId}/settings/envelope_purge_configuration,EnvelopePurgeConfiguration_PutEnvelopePurgeConfiguration,w,high,w,2,method-floor,floor,,exact
e0975,docusign,GET,/v2.1/accounts/{accountId}/settings/notification_defaults,NotificationDefaults_GetNotificationDefaults,r,high,r,1,method,floor,,exact
e0976,docusign,PUT,/v2.1/accounts/{accountId}/settings/notification_defaults,NotificationDefaults_PutNotificationDefaults,w,high,w,2,method-floor,floor,,exact
e0977,docusign,GET,/v2.1/accounts/{accountId}/settings/password_rules,AccountPasswordRules_GetAccountPasswordRules,r,high,r,1,method,floor,,exact
e0978,docusign,PUT,/v2.1/accounts/{accountId}/settings/password_rules,AccountPasswordRules_PutAccountPasswordRules,w,high,x,3,raise-word,list,password,over-tight
e0979,docusign,GET,/v2.1/accounts/{accountId}/settings/tabs,TabSettings_GetTabSettings,r,high,r,1,method,floor,,exact
e0980,docusign,PUT,/v2.1/accounts/{accountId}/settings/tabs,TabSettings_PutSettings,w,high,w,2,method-floor,floor,,exact
e0981,docusign,GET,/v2.1/accounts/{accountId}/shared_access,SharedAccess_GetSharedAccess,r,high,r,1,method,floor,,exact
e0982,docusign,PUT,/v2.1/accounts/{accountId}/shared_access,SharedAccess_PutSharedAccess,x,high,w,2,method-floor,floor,,leak
e0983,docusign,GET,/v2.1/accounts/{accountId}/signatureProviders,AccountSignatureProviders_GetSignatureProviders,r,high,r,1,method,floor,,exact
e0984,docusign,GET,/v2.1/accounts/{accountId}/signatures,AccountSignatures_GetAccountSignatures,r,high,r,1,method,floor,,exact
e0985,docusign,PUT,/v2.1/accounts/{accountId}/signatures,AccountSignatures_PutAccountSignature,w,low,w,2,method-floor,floor,,exact
e0986,docusign,POST,/v2.1/accounts/{accountId}/signatures,AccountSignatures_PostAccountSignatures,x,low,x,3,floor-post,floor,,exact
e0987,docusign,GET,/v2.1/accounts/{accountId}/signatures/{signatureId},AccountSignatures_GetAccountSignature,r,high,r,1,method,floor,,exact
e0988,docusign,PUT,/v2.1/accounts/{accountId}/signatures/{signatureId},AccountSignatures_PutAccountSignatureById,w,high,w,2,method-floor,floor,,exact
e0989,docusign,DELETE,/v2.1/accounts/{accountId}/signatures/{signatureId},AccountSignatures_DeleteAccountSignature,w,high,w,2,method-floor,floor,,exact
e0990,docusign,GET,/v2.1/accounts/{accountId}/signatures/{signatureId}/{imageType},AccountSignatures_GetAccountSignatureImage,r,high,r,1,method,floor,,exact
e0991,docusign,PUT,/v2.1/accounts/{accountId}/signatures/{signatureId}/{imageType},AccountSignatures_PutAccountSignatureImage,w,high,w,2,method-floor,floor,,exact
e0992,docusign,DELETE,/v2.1/accounts/{accountId}/signatures/{signatureId}/{imageType},AccountSignatures_DeleteAccountSignatureImage,w,high,w,2,method-floor,floor,,exact
e0993,docusign,GET,/v2.1/accounts/{accountId}/signing_groups,SigningGroups_GetSigningGroups,r,high,r,1,method,floor,,exact
e0994,docusign,PUT,/v2.1/accounts/{accountId}/signing_groups,SigningGroups_PutSigningGroups,w,high,w,2,method-floor,floor,,exact
e0995,docusign,POST,/v2.1/accounts/{accountId}/signing_groups,SigningGroups_PostSigningGroups,x,high,x,3,floor-post,floor,,exact
e0996,docusign,DELETE,/v2.1/accounts/{accountId}/signing_groups,SigningGroups_DeleteSigningGroups,w,low,w,2,method-floor,floor,,exact
e0997,docusign,GET,/v2.1/accounts/{accountId}/signing_groups/{signingGroupId},SigningGroups_GetSigningGroup,r,high,r,1,method,floor,,exact
e0998,docusign,PUT,/v2.1/accounts/{accountId}/signing_groups/{signingGroupId},SigningGroups_PutSigningGroup,x,high,w,2,method-floor,floor,,leak
e0999,docusign,GET,/v2.1/accounts/{accountId}/signing_groups/{signingGroupId}/users,SigningGroups_GetSigningGroupUsers,r,high,r,1,method,floor,,exact
e1000,docusign,PUT,/v2.1/accounts/{accountId}/signing_groups/{signingGroupId}/users,SigningGroups_PutSigningGroupUsers,x,high,w,2,method-floor,floor,,leak
e1001,docusign,DELETE,/v2.1/accounts/{accountId}/signing_groups/{signingGroupId}/users,SigningGroups_DeleteSigningGroupUsers,x,high,w,2,method-floor,floor,,leak
e1002,docusign,GET,/v2.1/accounts/{accountId}/supported_languages,SupportedLanguages_GetSupportedLanguages,r,high,r,1,method,floor,,exact
e1003,docusign,GET,/v2.1/accounts/{accountId}/tab_definitions,Tabs_GetTabDefinitions,r,high,r,1,method,floor,,exact
e1004,docusign,POST,/v2.1/accounts/{accountId}/tab_definitions,Tabs_PostTabDefinitions,x,high,x,3,floor-post,floor,,exact
e1005,docusign,GET,/v2.1/accounts/{accountId}/tab_definitions/{customTabId},Tab_GetCustomTab,r,high,r,1,method,floor,,exact
e1006,docusign,PUT,/v2.1/accounts/{accountId}/tab_definitions/{customTabId},Tab_PutCustomTab,w,high,w,2,method-floor,floor,,exact
e1007,docusign,DELETE,/v2.1/accounts/{accountId}/tab_definitions/{customTabId},Tab_DeleteCustomTab,w,high,w,2,method-floor,floor,,exact
e1008,docusign,GET,/v2.1/accounts/{accountId}/templates,Templates_GetTemplates,r,high,r,1,method,floor,,exact
e1009,docusign,PUT,/v2.1/accounts/{accountId}/templates,Templates_PutTemplates,w,low,w,2,method-floor,floor,,exact
e1010,docusign,POST,/v2.1/accounts/{accountId}/templates,Templates_PostTemplates,x,high,x,3,floor-post,floor,,exact
