set,repo,path,method,operationId,gt_class,callbacks_present,desc_mentions_callback,description,doc_has_webhooks,doc_oauth2_flows_with_scopes,doc_security_scheme_external_ref,doc_top_level_security,has200,has201,has202,has204,has_description,has_operationId,has_summary,idempotency_header_param,party_id_param,requestBody_media_type,requestBody_party_money,requestBody_present,requestBody_props,resolved,resource_schema_found,resource_schema_from,resource_schema_party_field,resource_schema_props,security_present,security_scheme_count,security_scopes,status_codes,summary,x_extension_keys
camara,DeviceAuthenticity,/check-status,POST,checkImeiStatus,r,false,false,"Verify if an IMEI is present in allowed, prohibited, or tracked lists maintained by operators",false,false,false,false,true,false,false,false,true,true,true,false,false,application/json,false,true,imei,true,false,,false,,true,1,device-authenticity:check-status,200|400|401|403|404|422|429,Check the register status of a device using its IMEI,
camara,DeviceDataVolume,/check,POST,checkDataVolume,r,false,false,"Check if the remaining data allowance for a specified device is above a specified threshold. If the remaining data allowance is above the threshold, then response property `thresholdExceeded` will be `true`.",false,false,true,false,true,false,false,false,true,true,true,false,false,application/json,false,true,device|dataAllowanceThreshold,true,false,,false,,true,1,device-data-volume:read,200|400|401|403|404|422|429,Check if the remaining data allowance is above a specified threshold,
camara,DeviceDataVolume,/retrieve,POST,retrieveDataVolume,r,false,false,Retrieve the estimated remaining data volume for a device.,false,false,true,false,true,false,false,false,true,true,true,false,false,application/json,false,true,device,true,false,,false,,true,1,device-data-volume:read,200|400|401|403|404|422|429,Execute device data volume retrieval for a user device,
camara,DeviceDataVolume,/subscriptions,GET,retrieveDeviceDataVolumeSubscriptionList,r,false,false,Retrieve a list of data volume usage event subscription(s),false,false,true,false,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/subscriptions,false,subscriptions|pagination,true,1,device-data-volume-subscriptions:read,200|400|401|403,Retrieve a list of device data volume subscriptions,
camara,DeviceDataVolume,/subscriptions,POST,createDeviceDataVolumeSubscription,x,true,false,Create a subscription for data volume usage events,false,false,true,false,false,true,true,false,true,true,true,false,false,application/json,true,true,protocol|sink|sinkCredential|types|config,true,true,/subscriptions,false,subscriptions|pagination,true,1,device-data-volume-subscriptions:org.camaraproject.device-data-volume-subscriptions.v0.data-50-percent-remaining:create|device-data-volume-subscriptions:org.camaraproject.device-data-volume-subscriptions.v0.data-25-percent-remaining:create|device-data-volume-subscriptions:org.camaraproject.device-data-volume-subscriptions.v0.data-10-percent-remaining:create|device-data-volume-subscriptions:org.camaraproject.device-data-volume-subscriptions.v0.data-00-percent-remaining:create,201|202|400|401|403|409|422|429,Create a device data volume event subscription,
camara,DeviceDataVolume,/subscriptions/{subscriptionId},DELETE,deleteDeviceDataVolumeSubscription,w,false,true,"This operation deletes a specific data volume usage subscription by its subscription ID. Once deleted, no more notifications will be sent for the corresponding subscription.",false,false,true,false,false,false,true,true,true,true,true,false,false,,false,false,,true,true,/subscriptions/{subscriptionId},true,protocol|sink|sinkCredential|types|config|id|startsAt|expiresAt|status,true,1,device-data-volume-subscriptions:delete,202|204|400|401|403|404,Delete a device data volume event subscription,
camara,DeviceDataVolume,/subscriptions/{subscriptionId},GET,retrieveDeviceDataVolumeSubscription,r,false,false,Retrieve a specific subscription by ID,false,false,true,false,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/subscriptions/{subscriptionId},true,protocol|sink|sinkCredential|types|config|id|startsAt|expiresAt|status,true,1,device-data-volume-subscriptions:read,200|400|401|403|404,Retrieve a device data volume event subscription,
camara,DeviceIdentifier,/match-identifier,POST,matchIdentifier,r,false,false,Check if a provided device identifier matches the one the network currently associates with a given mobile subscription,false,false,true,false,true,false,false,false,true,true,true,false,false,application/json,false,true,device|imeisv|imei|tac,true,false,,false,,true,1,device-identifier:match-identifier,200|400|401|403|404|422|429,Check if a provided device identifier matches the one associated with the subscription,
camara,DeviceIdentifier,/retrieve-identifier,POST,retrieveIdentifier,r,false,false,Get details about the specific device being used by a given mobile subscriber,false,false,true,false,true,false,false,false,true,true,true,false,false,application/json,false,true,device,true,false,,false,,true,1,device-identifier:retrieve-identifier,200|400|401|403|404|422|429,Get details about the specific device being used by a given mobile subscriber,
camara,DeviceIdentifier,/retrieve-ppid,POST,retrievePpid,r,false,false,Get a pseudonymous identifier for device being used by a given mobile subscriber,false,false,true,false,true,false,false,false,true,true,true,false,false,application/json,false,true,device,true,false,,false,,true,1,device-identifier:retrieve-ppid,200|400|401|403|404|422|429,Get a pseudonymous identifier for device being used by a given mobile subscriber,
camara,DeviceIdentifier,/retrieve-type,POST,retrieveType,r,false,false,Get details about the type of device being used by a given mobile subscriber,false,false,true,false,true,false,false,false,true,true,true,false,false,application/json,false,true,device,true,false,,false,,true,1,device-identifier:retrieve-type,200|400|401|403|404|422|429,Get details about the type of device being used by a given mobile subscriber,
camara,DeviceLocation,/retrieve,POST,retrieveLocation,r,false,false,Retrieve the area where a certain user device is localized.,false,false,false,false,true,false,false,false,true,true,true,false,false,application/json,false,true,device|maxAge|maxSurface,true,false,,false,,true,1,location-retrieval:read,200|400|401|403|404|422,Execute location retrieval for a user device,
camara,DeviceLocation,/subscriptions,GET,retrieveGeofencingSubscriptionList,r,false,false,Retrieve a list of geofencing event subscription(s).,false,false,true,false,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/subscriptions,true,protocol|sink|types|config|id|startsAt|expiresAt|status,true,1,geofencing-subscriptions:read,200|400|401|403,Retrieve a list of geofencing event subscription,
camara,DeviceLocation,/subscriptions,POST,createGeofencingSubscription,x,true,true,Create a subscription for a device to receive notifications when the device enters or exits a specified area.,false,false,true,false,false,true,true,false,true,true,true,false,false,application/json,true,true,protocol|sink|sinkCredential|types|config,true,true,/subscriptions,true,protocol|sink|types|config|id|startsAt|expiresAt|status,true,1,geofencing-subscriptions:org.camaraproject.geofencing-subscriptions.v0.area-entered:create|geofencing-subscriptions:org.camaraproject.geofencing-subscriptions.v0.area-left:create,201|202|400|401|403|422|429,Create a geofencing subscription for a device,
camara,DeviceLocation,/subscriptions/{subscriptionId},DELETE,deleteGeofencingSubscription,w,false,false,Delete a given Geofencing subscription.,false,false,true,false,false,false,true,true,true,true,true,false,false,,false,false,,true,true,/subscriptions/{subscriptionId},true,protocol|sink|types|config|id|startsAt|expiresAt|status,true,1,geofencing-subscriptions:delete,202|204|400|401|403|404,Delete a Geofencing event subscription,
camara,DeviceLocation,/subscriptions/{subscriptionId},GET,retrieveGeofencingSubscription,r,false,false,Retrieve Geofencing subscription information for a given subscription ID.,false,false,true,false,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/subscriptions/{subscriptionId},true,protocol|sink|types|config|id|startsAt|expiresAt|status,true,1,geofencing-subscriptions:read,200|400|401|403|404,Operation to retrieve a subscription based on the provided ID,
camara,DeviceLocation,/verify,POST,verifyLocation,r,false,false,"Verify whether the location of a device is within a requested area. The operation returns a verification result and, optionally, a match rate estimation for the location verification in percent.",false,false,false,false,true,false,false,false,true,true,true,false,false,application/json,false,true,device|area|maxAge,true,false,,false,,true,1,location-verification:verify,200|400|401|403|404|422,Verify the location of a device,
camara,DeviceMediaStreamingRate,/retrieve-maximum-downstream-media-rate,POST,retrieveMaximumDownstreamMediaRate,r,false,false,"Retrieve the maximum downstream media streaming rate for a device. This helps application developers determine the optimal media quality settings for their applications. When using a two-legged token, the device object MUST be provided. When using a three-legged token, the device object MUST NOT be provided as the device information will be extracted from the token.",false,false,true,false,true,false,false,false,true,true,true,false,false,application/json,false,true,device,true,false,,false,,true,1,media-streaming-rate:retrieve-maximum-downstream-media-rate,200|400|401|403|404|422|429|503,Get maximum downstream media streaming rate,
